id,post_id,user_id,viewed_at
9584,790,953,2024-10-02 18:07:12
9585,918,953,2024-10-02 18:07:25
9586,816,953,2024-10-02 18:07:36
9587,1228,953,2024-10-02 18:07:44
9588,914,953,2024-10-02 18:07:56
9589,1207,953,2024-10-02 18:07:59
9590,944,953,2024-10-02 18:08:00
9591,1100,953,2024-10-02 18:08:04
9592,1126,953,2024-10-02 18:09:01
9593,1125,953,2024-10-02 18:09:15
9594,1124,953,2024-10-02 18:09:26
9595,560,953,2024-10-02 18:09:45
9596,696,953,2024-10-02 18:10:46
9597,694,953,2024-10-02 18:10:53
9598,641,953,2024-10-02 18:10:57
9599,1228,946,2024-10-02 20:15:59
9600,1207,946,2024-10-02 20:16:01
9601,914,946,2024-10-02 20:16:02
9602,81,1009,2024-10-03 01:11:38
9603,838,1009,2024-10-03 01:12:56
9604,641,946,2024-10-03 12:03:04
9605,1233,946,2024-10-03 12:03:08
9606,1217,946,2024-10-03 12:03:11
9607,898,946,2024-10-03 12:03:19
9608,29,946,2024-10-03 12:03:20
9609,789,946,2024-10-03 12:03:28
9610,365,946,2024-10-03 14:42:44
9611,1235,946,2024-10-03 14:42:45
9612,1109,946,2024-10-03 14:42:46
9613,1263,5,2024-10-03 15:25:12
9614,1262,5,2024-10-03 18:03:56
9615,1251,1010,2024-10-04 07:42:30
9616,1250,1010,2024-10-04 07:42:44
9617,1249,1010,2024-10-04 07:42:45
9618,1247,1010,2024-10-04 07:42:46
9619,1255,5,2024-10-04 08:31:10
9620,29,5,2024-10-04 08:40:09
9622,1202,1010,2024-10-04 12:15:35
9624,814,1010,2024-10-04 12:15:53
9625,863,1010,2024-10-04 12:15:56
9626,914,1010,2024-10-04 12:15:59
9627,1214,1010,2024-10-04 12:16:02
9628,1251,1011,2024-10-04 12:18:01
9629,1248,1011,2024-10-04 12:18:13
9630,1253,985,2024-10-04 13:54:10
9631,1064,5,2024-10-04 14:25:03
9634,1214,831,2024-10-04 17:07:16
9635,1193,831,2024-10-04 17:07:20
9636,1205,831,2024-10-04 17:08:07
9637,1080,5,2024-10-04 18:32:42
9639,1214,1013,2024-10-04 18:35:22
9640,1193,1013,2024-10-04 18:36:38
9641,1205,1013,2024-10-04 18:36:43
9642,1215,1013,2024-10-04 18:36:51
9643,1247,1013,2024-10-04 18:38:34
9644,1245,1013,2024-10-04 18:38:40
9645,1225,1013,2024-10-04 18:38:48
9646,1248,1013,2024-10-04 18:39:24
9647,1251,1013,2024-10-04 18:39:26
9648,1243,1013,2024-10-04 18:39:29
9649,1289,985,2024-10-04 20:36:41
9650,1286,985,2024-10-04 20:36:44
9662,1290,5,2024-10-05 07:55:33
9663,1302,5,2024-10-05 07:55:48
9664,1295,5,2024-10-05 07:55:57
9665,1248,1014,2024-10-05 12:20:02
9666,1250,1014,2024-10-05 12:20:07
9667,29,1014,2024-10-05 12:20:43
9668,1205,18,2024-10-05 13:35:17
9669,1109,18,2024-10-05 14:57:27
9670,29,18,2024-10-05 16:41:10
9671,798,18,2024-10-05 16:41:10
9672,11,18,2024-10-05 16:41:11
9673,871,18,2024-10-05 16:41:14
9674,1298,5,2024-10-06 02:50:38
9675,1296,5,2024-10-06 02:50:43
9676,1293,1015,2024-10-06 19:38:31
9677,1264,1015,2024-10-06 19:38:35
9678,1300,5,2024-10-07 05:10:13
9679,1109,1010,2024-10-07 06:44:10
9680,1205,1010,2024-10-07 06:44:36
9681,1295,1,2024-10-07 09:04:41
9682,1296,1,2024-10-07 09:04:47
9683,1284,1,2024-10-07 09:12:52
9684,1284,5,2024-10-07 09:19:02
9685,1294,5,2024-10-07 10:14:47
9686,1282,5,2024-10-07 10:15:27
9687,1292,5,2024-10-07 10:15:46
9688,1268,5,2024-10-07 10:15:48
9689,1288,5,2024-10-07 10:17:02
9690,1285,5,2024-10-07 10:17:05
9691,1297,5,2024-10-07 10:18:31
9692,1272,5,2024-10-07 11:42:37
9693,1282,1,2024-10-07 11:56:53
9694,1300,1,2024-10-07 11:57:14
9695,1265,5,2024-10-07 12:03:51
9696,1294,1,2024-10-07 12:18:33
9697,1276,5,2024-10-07 14:10:03
9698,1285,1,2024-10-07 15:23:11
9699,1268,1,2024-10-07 15:23:12
9700,1302,1,2024-10-07 15:23:14
9701,1297,1,2024-10-07 15:23:19
9702,1272,1,2024-10-07 15:23:20
9703,1265,1,2024-10-07 15:23:23
9704,1276,1,2024-10-07 15:23:24
9705,1277,1,2024-10-07 15:23:26
9706,1293,1,2024-10-07 15:24:14
9707,1291,1,2024-10-07 15:32:59
9708,1287,1,2024-10-07 15:32:59
9709,1264,1,2024-10-07 15:33:01
9710,1283,1,2024-10-07 15:33:04
9711,1301,1,2024-10-07 15:33:05
9712,1281,1,2024-10-07 15:58:23
9713,1266,1,2024-10-07 15:58:25
9714,1299,1,2024-10-07 15:58:27
9715,1304,1,2024-10-07 15:58:56
9716,1308,1,2024-10-07 15:58:58
9717,1305,1,2024-10-07 15:59:00
9718,1309,1,2024-10-07 15:59:01
9719,1311,1,2024-10-07 15:59:14
9720,1310,1,2024-10-07 15:59:24
9721,1313,1,2024-10-07 15:59:25
9722,1312,1,2024-10-07 15:59:27
9723,1307,1,2024-10-07 15:59:28
9724,1306,1,2024-10-07 15:59:29
9725,1289,1,2024-10-07 15:59:53
9726,1286,1,2024-10-07 16:00:17
9727,1290,1,2024-10-07 16:00:53
9728,1314,5,2024-10-08 03:53:11
9729,1304,5,2024-10-08 03:53:19
9730,1277,5,2024-10-08 06:19:09
9732,1109,1,2024-10-08 13:07:44
9733,1205,1,2024-10-08 13:13:26
9734,798,1,2024-10-08 13:30:22
9735,29,1,2024-10-08 13:31:10
9736,11,1,2024-10-08 13:46:32
9737,790,1,2024-10-08 13:46:34
9738,1250,980,2024-10-08 15:35:10
9739,1249,980,2024-10-08 15:35:12
9740,1247,980,2024-10-08 15:35:42
9741,1246,980,2024-10-08 15:35:43
9742,871,1,2024-10-08 16:16:08
9743,1109,5,2024-10-08 17:56:27
9744,1205,5,2024-10-09 05:03:40
9746,1248,1017,2024-10-09 10:51:29
9747,1238,1018,2024-10-09 11:06:57
9748,1109,1018,2024-10-09 11:10:12
9749,1241,1018,2024-10-09 11:10:47
9750,1244,1018,2024-10-09 11:11:00
9751,1205,1018,2024-10-09 11:12:12
9752,1251,1018,2024-10-09 11:12:18
9753,1248,1018,2024-10-09 11:13:29
9754,798,1018,2024-10-09 11:13:49
9755,65,1019,2024-10-09 12:52:48
9756,67,1019,2024-10-09 12:52:53
9757,63,1019,2024-10-09 12:52:56
9758,1244,1021,2024-10-10 15:16:54
9760,1243,1022,2024-10-10 16:49:50
9761,1248,1022,2024-10-10 16:50:00
9762,1251,1022,2024-10-10 16:50:15
9763,1109,153,2024-10-10 17:22:18
9764,1205,153,2024-10-10 17:22:24
9765,798,153,2024-10-10 17:22:25
9766,1250,153,2024-10-10 17:22:44
9767,1248,153,2024-10-10 17:22:46
9768,1246,153,2024-10-10 17:23:06
9770,1292,1024,2024-10-10 18:42:21
9771,1292,1026,2024-10-10 18:51:59
9772,1300,1027,2024-10-10 20:36:01
9773,1311,1027,2024-10-10 20:36:39
9774,1263,1027,2024-10-10 20:36:50
9775,1255,1027,2024-10-10 20:37:36
9776,1288,1027,2024-10-10 20:37:44
9777,1293,1027,2024-10-10 20:37:44
9778,1286,1027,2024-10-10 20:37:46
9779,1264,1027,2024-10-10 20:37:58
9780,1309,1027,2024-10-10 20:38:04
9781,1287,1027,2024-10-10 20:38:05
9782,1295,1027,2024-10-10 20:38:07
9783,1301,1027,2024-10-10 20:38:15
9784,1268,1027,2024-10-10 20:38:28
9785,1312,1027,2024-10-10 20:38:32
9786,1303,1027,2024-10-10 20:38:35
9787,1291,1027,2024-10-10 20:38:38
9789,1247,1028,2024-10-11 03:14:48
9790,1307,5,2024-10-11 07:57:32
9791,1292,1029,2024-10-11 10:50:46
9792,1304,1029,2024-10-11 10:52:56
9793,1193,1010,2024-10-11 11:46:38
9794,1308,1010,2024-10-11 11:47:17
9795,1307,1010,2024-10-11 11:47:20
9796,1306,1010,2024-10-11 11:47:21
9797,1305,1010,2024-10-11 11:47:29
9798,1248,1010,2024-10-11 11:47:42
9799,1243,1010,2024-10-11 11:48:07
9800,1246,1010,2024-10-11 11:48:11
9801,1245,1010,2024-10-11 11:48:13
9802,1244,1010,2024-10-11 11:48:33
9803,1215,1010,2024-10-11 11:49:13
9804,1225,1010,2024-10-11 11:49:36
9805,1314,1010,2024-10-11 11:50:18
9806,1313,1010,2024-10-11 11:50:24
9807,1312,1010,2024-10-11 11:50:26
9808,798,1010,2024-10-11 11:51:04
9809,790,1010,2024-10-11 11:51:04
9810,871,1010,2024-10-11 11:51:06
9811,1226,1010,2024-10-11 11:51:08
9812,972,1010,2024-10-11 13:40:53
9813,641,1010,2024-10-11 13:40:59
9814,29,1010,2024-10-11 13:41:07
9815,383,1010,2024-10-11 13:41:14
9816,816,1010,2024-10-11 13:41:15
9817,697,1010,2024-10-11 13:41:22
9818,167,1010,2024-10-11 13:53:20
9819,422,1010,2024-10-11 13:53:22
9820,1314,18,2024-10-11 20:59:23
9821,1313,18,2024-10-11 20:59:23
9822,1312,18,2024-10-11 20:59:25
9823,1311,18,2024-10-11 20:59:27
9824,1310,18,2024-10-11 21:02:55
9825,1228,18,2024-10-11 21:03:03
9826,1247,18,2024-10-11 21:04:43
9827,1073,18,2024-10-11 21:05:53
9828,1292,985,2024-10-11 23:22:17
9829,698,1010,2024-10-12 06:30:53
9830,385,1010,2024-10-12 06:30:54
9831,838,1010,2024-10-12 06:30:56
9832,726,1010,2024-10-12 06:30:59
9833,364,5,2024-10-12 07:54:32
9834,1226,5,2024-10-12 07:54:54
9835,1292,1030,2024-10-13 09:03:49
9836,1304,1030,2024-10-13 09:06:49
9837,1226,946,2024-10-13 20:15:23
9838,626,1010,2024-10-14 09:25:13
9839,625,1010,2024-10-14 09:25:14
9840,624,1010,2024-10-14 09:25:16
9841,1073,1010,2024-10-14 09:25:21
9842,1071,1010,2024-10-14 09:25:23
9843,1070,1010,2024-10-14 09:25:25
9844,1069,1010,2024-10-14 09:25:27
9845,784,1010,2024-10-14 09:25:29
9846,1088,1010,2024-10-14 09:25:39
9847,1311,1010,2024-10-14 09:25:54
9848,1310,1010,2024-10-14 09:25:57
9849,1309,1010,2024-10-14 09:26:03
9850,1304,1010,2024-10-14 09:26:18
9851,1303,1010,2024-10-14 09:26:19
9852,1110,1010,2024-10-14 09:46:13
9853,386,1010,2024-10-14 09:46:34
9854,1226,953,2024-10-14 09:53:53
9855,1109,953,2024-10-14 09:53:56
9856,422,953,2024-10-14 09:54:02
9857,798,953,2024-10-14 09:54:04
9858,1246,1031,2024-10-14 13:28:25
9859,1110,18,2024-10-14 13:39:19
9860,168,18,2024-10-14 13:39:25
9861,59,18,2024-10-14 13:39:39
9862,168,1,2024-10-14 14:19:25
9863,1302,1032,2024-10-14 14:25:36
9864,168,1010,2024-10-14 14:31:14
9865,1284,1032,2024-10-14 14:32:41
9866,1294,1032,2024-10-14 14:32:57
9867,168,946,2024-10-14 14:33:13
9868,1110,946,2024-10-14 14:33:15
9869,726,946,2024-10-14 14:33:18
9870,386,946,2024-10-14 14:33:20
9871,696,946,2024-10-14 14:33:23
9872,694,946,2024-10-14 14:33:26
9873,1244,946,2024-10-14 14:34:26
9874,1243,946,2024-10-14 14:34:28
9875,1242,946,2024-10-14 14:34:31
9876,1302,1033,2024-10-14 14:43:42
9877,1263,18,2024-10-14 14:59:02
9878,1255,18,2024-10-14 14:59:04
9879,1292,1034,2024-10-14 15:15:18
9880,1302,1034,2024-10-14 15:16:22
9881,66,1034,2024-10-14 15:19:49
9882,1284,1035,2024-10-14 20:47:50
9883,1292,1036,2024-10-14 20:53:48
9884,1284,1036,2024-10-14 20:58:07
9885,1313,5,2024-10-15 06:36:10
9886,1283,5,2024-10-15 06:38:13
9887,1311,985,2024-10-15 09:14:37
9888,1263,985,2024-10-15 09:14:48
9889,1255,985,2024-10-15 09:15:36
9890,1288,985,2024-10-15 09:15:37
9891,1293,985,2024-10-15 09:15:58
9892,1284,1037,2024-10-15 11:19:32
9893,1079,1,2024-10-15 13:46:09
9894,365,18,2024-10-15 14:10:23
9895,1250,18,2024-10-15 14:12:13
9896,1080,1,2024-10-15 15:45:30
9897,1078,1,2024-10-15 15:48:58
9898,1062,1,2024-10-15 15:50:53
9899,1064,1,2024-10-15 15:52:12
9900,1065,1,2024-10-15 15:53:59
9901,694,1010,2024-10-15 16:41:01
9902,1292,1038,2024-10-15 19:19:10
9903,1300,1038,2024-10-15 19:19:12
9904,1311,1038,2024-10-15 19:19:17
9905,1263,1038,2024-10-15 19:20:17
9906,1255,1038,2024-10-15 19:20:18
9907,1288,1038,2024-10-15 19:20:23
9908,1293,1038,2024-10-15 19:20:24
9909,1286,1038,2024-10-15 19:20:26
9910,1264,1038,2024-10-15 19:20:34
9911,1309,1038,2024-10-15 19:20:35
9912,1287,1038,2024-10-15 19:20:45
9913,1312,1038,2024-10-15 19:20:53
9914,1312,985,2024-10-15 19:23:31
9915,1291,5,2024-10-16 02:55:14
9916,1314,1039,2024-10-16 07:15:47
9917,1313,1039,2024-10-16 07:16:01
9918,1312,1039,2024-10-16 07:17:43
9919,1292,1,2024-10-16 08:20:23
9920,1288,1,2024-10-16 09:16:42
9921,1292,1040,2024-10-16 10:07:01
9922,66,1040,2024-10-16 10:07:51
9923,67,1040,2024-10-16 10:07:56
9924,64,1040,2024-10-16 10:08:15
9925,1284,1040,2024-10-16 10:08:47
9926,1307,1040,2024-10-16 10:10:41
9927,1073,1039,2024-10-16 12:50:54
9928,634,1039,2024-10-16 12:52:30
9929,1060,5,2024-10-16 13:39:27
9930,1251,1039,2024-10-16 13:46:02
9931,1250,1039,2024-10-16 13:46:08
9932,1249,1039,2024-10-16 13:46:13
9933,1284,985,2024-10-16 20:05:26
9934,1307,985,2024-10-16 20:06:52
9935,1292,1042,2024-10-16 20:42:39
9936,1284,1042,2024-10-16 20:44:44
9937,1081,19,2024-10-17 03:37:53
9938,1300,985,2024-10-17 08:49:05
9939,694,5,2024-10-17 09:58:41
9940,1251,192,2024-10-17 14:14:09
9941,1073,192,2024-10-17 14:14:16
9942,1284,1043,2024-10-17 20:52:32
9943,1307,1043,2024-10-17 20:54:22
9944,1257,1043,2024-10-17 20:55:08
9945,1064,1044,2024-10-17 21:38:22
9946,1314,1045,2024-10-18 05:56:19
9947,635,1010,2024-10-18 06:46:04
9948,921,1010,2024-10-18 10:39:35
9949,983,1010,2024-10-18 10:39:35
9950,1286,1010,2024-10-18 10:39:37
9951,1297,1010,2024-10-18 10:39:39
9952,27,1010,2024-10-18 10:39:41
9953,49,1010,2024-10-18 10:39:42
9954,82,1010,2024-10-18 10:39:43
9955,634,1010,2024-10-18 10:41:01
9956,459,1010,2024-10-18 10:41:02
9957,1106,1010,2024-10-18 10:42:20
9958,771,1010,2024-10-18 11:47:31
9959,1315,1010,2024-10-18 11:53:52
9960,789,1010,2024-10-18 12:14:36
9961,867,1010,2024-10-18 12:14:44
9962,11,1010,2024-10-18 12:14:45
9963,389,1010,2024-10-18 12:14:49
9964,152,1010,2024-10-18 12:14:52
9966,32,1010,2024-10-18 12:30:40
9967,100,1010,2024-10-18 12:30:46
9968,147,1010,2024-10-18 12:30:49
9969,252,1010,2024-10-18 12:30:51
9970,695,1010,2024-10-18 12:30:53
9971,1302,1010,2024-10-18 13:46:33
9972,1300,1010,2024-10-18 13:46:38
9973,1087,19,2024-10-19 02:02:05
9974,898,1010,2024-10-19 14:25:34
9975,693,1010,2024-10-20 02:57:27
9976,1079,18,2024-10-20 12:24:57
9977,1087,18,2024-10-20 12:25:24
9978,1315,18,2024-10-20 12:26:04
9979,790,18,2024-10-20 12:26:20
9980,1292,1050,2024-10-20 16:24:20
9981,1300,1050,2024-10-20 16:24:23
9982,1311,1050,2024-10-20 16:24:59
9983,1263,1050,2024-10-20 16:25:04
9984,694,18,2024-10-20 17:26:31
9986,152,18,2024-10-20 17:27:15
9988,816,18,2024-10-20 17:27:38
9989,1300,1051,2024-10-21 02:01:00
9990,1292,1052,2024-10-21 07:37:35
9991,1292,1053,2024-10-21 08:41:31
9993,1316,1055,2024-10-21 11:31:14
9994,1294,985,2024-10-21 13:44:02
9995,1276,1032,2024-10-21 13:45:06
9996,1292,1056,2024-10-21 14:17:15
9997,1292,1057,2024-10-21 14:19:58
9998,1294,1056,2024-10-21 14:21:05
9999,1294,1057,2024-10-21 14:21:44
10000,1255,1050,2024-10-21 15:48:44
10001,1288,1050,2024-10-21 15:48:49
10002,1293,1050,2024-10-21 15:48:49
10003,1286,1050,2024-10-21 15:49:03
10004,1264,1050,2024-10-21 15:49:20
10005,1309,1050,2024-10-21 15:49:35
10006,152,5,2024-10-22 05:54:50
10007,1214,1058,2024-10-22 06:28:43
10008,1292,1032,2024-10-22 09:30:08
10009,1300,1032,2024-10-22 09:30:32
10010,1311,1032,2024-10-22 09:30:35
10011,898,18,2024-10-22 14:41:21
10012,693,18,2024-10-22 14:41:24
10013,654,18,2024-10-22 18:33:22
10014,641,18,2024-10-22 18:41:42
10015,1225,18,2024-10-22 18:42:48
10016,693,1059,2024-10-23 03:25:26
10017,1064,1010,2024-10-23 05:54:26
10018,1065,1010,2024-10-23 05:54:34
10019,1313,1032,2024-10-23 08:07:07
10020,67,1032,2024-10-23 08:13:52
10021,66,1032,2024-10-23 08:13:54
10022,65,1032,2024-10-23 08:13:56
10023,1315,1032,2024-10-23 08:14:30
10024,1264,5,2024-10-23 09:56:26
10025,1292,1060,2024-10-23 10:18:05
10026,1282,1032,2024-10-23 11:30:35
10027,1264,1032,2024-10-23 11:53:18
10028,1300,1061,2024-10-23 20:28:14
10029,1311,1061,2024-10-23 20:32:58
10030,1263,1061,2024-10-23 20:33:02
10031,1255,1061,2024-10-23 20:33:04
10032,693,153,2024-10-24 00:16:04
10033,152,153,2024-10-24 00:16:06
10034,898,153,2024-10-24 00:16:07
10035,694,153,2024-10-24 00:16:12
10036,790,153,2024-10-24 00:16:13
10037,168,153,2024-10-24 00:16:15
10038,816,153,2024-10-24 00:16:16
10039,641,153,2024-10-24 00:16:17
10040,1311,5,2024-10-24 06:43:22
10041,1306,5,2024-10-24 06:46:42
10042,1079,5,2024-10-24 06:47:29
10043,693,1012,2024-10-24 06:47:41
10044,1080,713,2024-10-24 07:20:53
10046,1214,1039,2024-10-24 12:14:17
10047,1316,1,2024-10-25 12:16:01
10048,1292,1062,2024-10-25 13:05:55
10049,1306,1032,2024-10-25 14:07:37
10050,1292,1063,2024-10-25 14:11:47
10051,1300,1063,2024-10-25 14:19:26
10052,1294,18,2024-10-25 22:53:28
10053,1300,18,2024-10-25 22:54:05
10054,1314,1,2024-10-25 23:46:02
10056,1241,1065,2024-10-27 04:14:17
10057,693,1065,2024-10-27 04:14:39
10058,654,1010,2024-10-27 04:27:30
10059,1217,1010,2024-10-27 04:27:47
10060,654,412,2024-10-27 05:01:39
10061,81,1066,2024-10-27 09:20:34
10062,1292,9,2024-10-27 11:57:14
10063,1255,1032,2024-10-27 12:04:58
10064,1258,1032,2024-10-27 12:24:42
10065,1253,1032,2024-10-27 12:24:47
10066,1288,1032,2024-10-27 12:24:52
10067,1290,1032,2024-10-27 12:24:57
10068,1291,1032,2024-10-27 12:25:06
10069,1305,1032,2024-10-27 12:25:13
10070,1287,1032,2024-10-27 12:25:19
10071,1252,1032,2024-10-27 12:25:25
10072,1293,1032,2024-10-27 12:25:39
10073,1301,1032,2024-10-27 12:25:51
10074,1294,1067,2024-10-27 13:06:39
10075,1297,1032,2024-10-27 13:11:47
10076,1263,1032,2024-10-27 13:12:02
10077,1256,1032,2024-10-27 13:12:08
10078,1314,1032,2024-10-27 13:12:12
10079,1286,1032,2024-10-27 13:12:38
10080,1292,1068,2024-10-27 13:14:17
10081,1301,1068,2024-10-27 13:17:29
10082,1309,1068,2024-10-27 13:19:06
10083,1312,1068,2024-10-27 13:19:11
10084,1311,1068,2024-10-27 13:19:16
10085,1314,1068,2024-10-27 13:19:37
10086,1294,1068,2024-10-27 13:19:52
10087,654,572,2024-10-28 03:45:13
10088,1316,1010,2024-10-28 07:11:31
10089,1305,5,2024-10-28 07:30:37
10090,1301,5,2024-10-28 07:31:26
10091,1287,5,2024-10-28 07:32:49
10092,1289,1032,2024-10-28 08:48:10
10095,1298,1,2024-10-28 09:06:20
10096,1299,5,2024-10-28 09:06:23
10097,1303,1,2024-10-28 09:13:40
10098,1312,5,2024-10-28 09:45:42
10099,871,5,2024-10-28 09:47:12
10100,1319,1010,2024-10-28 10:13:07
10101,696,18,2024-10-28 12:58:27
10102,697,18,2024-10-28 12:58:40
10103,1300,1069,2024-10-28 13:29:27
10104,1306,1050,2024-10-28 17:15:30
10105,1314,1050,2024-10-28 17:15:40
10106,1306,18,2024-10-29 00:23:05
10107,1300,1070,2024-10-29 00:52:34
10108,1311,1070,2024-10-29 00:52:48
10109,1292,1070,2024-10-29 00:53:02
10110,1252,1070,2024-10-29 00:53:05
10111,1315,1039,2024-10-29 07:58:44
10112,1106,1039,2024-10-29 07:58:49
10113,1216,1039,2024-10-29 07:58:52
10114,871,1039,2024-10-29 08:00:48
10115,693,1039,2024-10-29 08:00:53
10116,1230,1010,2024-10-29 08:23:09
10117,59,1010,2024-10-29 08:23:13
10118,693,5,2024-10-29 08:25:20
10120,979,1010,2024-10-29 14:38:35
10122,790,181,2024-10-29 14:52:03
10123,871,181,2024-10-29 14:52:20
10124,622,1010,2024-10-29 17:58:19
10125,790,572,2024-10-30 02:53:47
10126,1292,1073,2024-10-30 04:47:03
10127,590,1010,2024-10-30 05:42:38
10128,897,1010,2024-10-30 05:43:00
10129,1320,1010,2024-10-30 06:01:07
10130,1321,1010,2024-10-30 06:01:12
10131,1323,1010,2024-10-30 06:02:57
10132,1327,1010,2024-10-30 06:06:56
10133,1326,1010,2024-10-30 06:07:06
10134,1325,1010,2024-10-30 06:07:10
10135,1292,1010,2024-10-30 06:21:27
10137,1336,1010,2024-10-30 11:21:12
10139,1335,1010,2024-10-30 11:29:45
10140,1334,1010,2024-10-30 11:29:46
10141,1332,1010,2024-10-30 11:29:47
10142,590,1,2024-10-30 11:49:05
10143,693,1,2024-10-30 11:49:23
10144,1320,1076,2024-10-30 12:28:20
10145,1328,1076,2024-10-30 12:28:23
10146,1336,1076,2024-10-30 12:28:25
10147,1323,1076,2024-10-30 12:28:28
10148,1330,1076,2024-10-30 12:28:30
10149,1334,1076,2024-10-30 12:28:32
10150,1329,1076,2024-10-30 12:28:57
10151,1326,1076,2024-10-30 12:28:58
10152,1322,1076,2024-10-30 12:29:00
10153,1332,1076,2024-10-30 12:29:38
10154,1331,1076,2024-10-30 12:37:39
10155,1335,1076,2024-10-30 12:42:22
10156,1327,1076,2024-10-30 12:42:23
10157,383,1,2024-10-30 12:53:57
10158,1217,1,2024-10-30 12:54:35
10159,167,1,2024-10-30 12:55:06
10160,698,1,2024-10-30 13:46:28
10161,972,1,2024-10-30 13:49:22
10162,1246,1,2024-10-30 14:04:28
10163,422,1,2024-10-30 14:17:10
10164,1110,1,2024-10-30 14:17:57
10165,816,1,2024-10-30 14:19:00
10166,152,1,2024-10-30 14:19:05
10167,789,1,2024-10-30 14:19:17
10168,641,1,2024-10-30 14:19:39
10170,822,1,2024-10-30 14:20:38
10171,385,1,2024-10-30 14:21:17
10172,848,1,2024-10-30 14:25:48
10173,817,1,2024-10-30 14:25:50
10174,1214,1,2024-10-30 14:45:08
10175,652,1,2024-10-30 16:05:38
10176,133,1,2024-10-30 16:09:07
10177,790,5,2024-10-30 16:27:21
10178,590,5,2024-10-30 16:27:55
10179,790,1039,2024-10-30 17:15:42
10180,696,1010,2024-10-30 17:20:06
10181,1102,1010,2024-10-30 17:20:08
10182,583,1,2024-10-30 17:34:40
10183,696,1,2024-10-30 17:35:14
10184,1251,1,2024-10-30 17:50:14
10185,1245,1,2024-10-30 17:50:29
10186,1315,1,2024-10-30 17:50:37
10187,811,1,2024-10-30 18:03:28
10188,1236,1077,2024-10-30 19:57:48
10189,1315,1077,2024-10-30 19:57:53
10190,1064,1079,2024-10-31 03:21:57
10191,1292,1080,2024-10-31 03:38:24
10192,1102,1,2024-10-31 08:07:09
10193,773,1,2024-10-31 09:35:14
10194,944,1,2024-10-31 10:25:04
10195,376,1,2024-10-31 10:26:08
10196,1286,5,2024-10-31 11:12:38
10197,838,1,2024-10-31 11:25:14
10198,788,1,2024-10-31 11:27:50
10199,100,1,2024-10-31 11:38:31
10200,558,1,2024-10-31 11:38:53
10201,365,1,2024-10-31 11:47:49
10202,861,1,2024-10-31 12:31:12
10203,389,1,2024-10-31 12:32:04
10204,812,1,2024-10-31 12:32:05
10205,59,1,2024-10-31 12:32:32
10206,147,1,2024-10-31 12:33:38
10207,252,1,2024-10-31 12:41:30
10208,1292,1082,2024-10-31 12:52:05
10209,167,5,2024-10-31 13:53:36
10210,1217,5,2024-10-31 13:54:39
10211,383,5,2024-10-31 13:54:58
10212,422,5,2024-10-31 13:55:26
10213,698,5,2024-10-31 13:55:49
10214,1110,5,2024-10-31 13:59:57
10215,972,5,2024-10-31 14:00:29
10216,1321,1076,2024-10-31 16:49:21
10218,1324,1076,2024-10-31 16:58:00
10219,1325,1076,2024-10-31 17:01:19
10220,1316,1076,2024-10-31 17:03:55
10221,1319,1076,2024-10-31 17:06:12
10222,1303,5,2024-11-01 03:34:35
10223,1078,19,2024-11-01 12:50:39
10224,1292,1083,2024-11-01 17:01:35
10225,1249,1084,2024-11-02 18:45:36
10226,590,18,2024-11-03 16:55:28
10227,383,18,2024-11-03 16:55:31
10228,422,18,2024-11-03 16:55:36
10230,1237,1086,2024-11-04 03:24:00
10231,1239,1086,2024-11-04 03:24:05
10232,790,1086,2024-11-04 03:24:21
10233,782,1,2024-11-04 13:17:07
10234,691,1,2024-11-04 13:17:19
10235,1057,1,2024-11-04 13:17:23
10236,17,980,2024-11-04 13:42:40
10237,23,980,2024-11-04 13:43:46
10238,52,980,2024-11-04 13:43:59
10239,130,980,2024-11-04 13:44:04
10240,726,980,2024-11-04 13:44:10
10241,769,980,2024-11-04 13:45:26
10242,771,980,2024-11-04 13:45:52
10243,797,980,2024-11-04 13:46:07
10244,813,980,2024-11-04 13:46:14
10245,165,980,2024-11-04 13:46:29
10246,724,980,2024-11-04 13:46:37
10247,1253,980,2024-11-04 13:46:42
10248,1268,980,2024-11-04 13:46:43
10249,1289,980,2024-11-04 13:46:45
10250,1098,980,2024-11-04 13:46:47
10251,1099,980,2024-11-04 13:46:49
10252,1106,980,2024-11-04 13:46:53
10253,1246,18,2024-11-04 14:15:35
10254,972,18,2024-11-04 14:15:37
10255,14,1,2024-11-04 15:21:33
10256,698,18,2024-11-04 18:59:10
10257,789,18,2024-11-04 19:13:49
10258,652,18,2024-11-04 19:14:36
10259,944,18,2024-11-04 19:14:39
10260,1214,1087,2024-11-05 03:24:33
10262,1276,192,2024-11-05 13:37:25
10263,1291,192,2024-11-05 13:37:55
10264,389,192,2024-11-05 13:38:13
10265,650,192,2024-11-05 13:38:15
10266,923,192,2024-11-05 13:38:29
10267,60,192,2024-11-05 13:38:37
10268,358,192,2024-11-05 13:38:45
10269,461,192,2024-11-05 13:38:50
10270,1287,192,2024-11-05 13:38:59
10271,1288,192,2024-11-05 13:39:06
10272,1297,192,2024-11-05 13:39:10
10273,1303,192,2024-11-05 13:39:20
10274,16,192,2024-11-05 13:39:23
10275,1311,192,2024-11-05 13:39:28
10276,1320,192,2024-11-05 13:39:30
10277,1258,192,2024-11-05 13:39:42
10278,1284,192,2024-11-05 13:39:50
10279,148,1,2024-11-05 15:53:14
10280,1102,18,2024-11-05 19:45:04
